Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,FN,FP,Churn
5,0,38,0,305,6,7,2,3,1,2,30,40.44,36.396,60,0
13,0,36,1,2578,58,355,21,3,1,1,30,1525.44,1372.896,202.544,0
13,0,37,1,4323,64,7,32,1,1,1,15,279.785,251.8065,77.9785,0
6,0,37,1,2518,56,7,30,2,1,1,25,147.33,132.597,64.733,0
14,0,37,2,3900,80,28,25,3,1,1,30,271.2,244.08,77.12,0
7,0,37,1,2485,37,281,15,3,1,1,30,1224.88,1102.392,172.488,0
16,0,36,3,9240,119,140,40,3,1,1,30,934.36,840.924,143.436,0
10,0,37,1,13898,167,7,41,3,1,1,30,590.6,531.54,109.06,0
10,0,37,2,4640,81,7,22,3,1,1,30,216.84,195.156,71.684,0
9,0,37,1,6043,93,7,9,3,1,1,30,273.44,246.096,77.344,0
12,0,37,0,2363,52,7,14,3,1,2,30,124.6,112.14,62.46,0
28,0,37,4,15265,223,50,29,3,2,1,30,819.52,737.568,131.952,0
7,0,37,2,3220,25,479,5,3,1,1,30,2045.8,1841.22,254.58,0
12,0,36,1,15610,180,146,27,2,1,1,25,1367.55,1230.795,186.755,0
6,0,36,2,6625,84,182,23,3,1,1,30,996.36,896.724,149.636,0
5,0,36,0,1000,12,7,8,2,1,2,25,77.04,69.336,60,0
5,0,37,0,835,12,9,5,3,1,2,30,69.88,62.892,60,0
5,0,36,0,305,6,7,2,2,1,2,25,45.495,40.9455,60,1
6,0,36,1,7633,125,380,40,3,1,1,30,1830.32,1647.288,233.032,0
10,0,36,2,11590,152,7,44,4,1,1,45,311.05,279.945,81.105,0
11,0,36,2,6843,73,104,34,2,1,1,25,779.22,701.298,127.922,0
26,1,32,0,1080,45,12,14,3,1,2,30,93,83.7,60,1
24,0,35,9,10560,91,7,39,5,1,1,55,170.265,153.2385,67.0265,0
16,0,35,2,5943,96,22,21,2,1,1,25,370.755,333.6795,87.0755,1
5,0,33,1,2965,20,7,11,3,1,1,30,147.4,132.66,64.74,0
12,1,34,0,3115,39,7,13,3,1,2,30,154.16,138.744,65.416,1
12,0,35,0,2393,42,30,28,4,1,2,45,135.875,122.2875,63.5875,1
5,1,35,0,305,6,7,2,3,1,2,30,40.44,36.396,60,1
5,0,35,1,1793,23,7,3,4,1,1,45,62.9,56.61,60,0
6,0,32,2,6910,95,10,19,5,1,1,55,120.075,108.0675,62.0075,0
5,0,35,0,305,6,7,2,4,1,2,45,25.275,22.7475,60,1
5,0,35,1,305,6,7,2,5,1,1,55,15.165,13.6485,60,0
28,0,30,4,16200,236,7,77,2,2,1,25,771.12,694.008,127.112,0
9,0,33,4,7090,114,267,30,3,2,1,30,1356.16,1220.544,185.616,0
5,0,35,1,3843,80,7,25,3,1,1,30,184.92,166.428,68.492,0
6,0,34,0,1790,42,34,17,3,1,2,30,209.28,188.352,70.928,0
9,0,35,1,2905,51,171,20,2,1,1,25,902.52,812.268,140.252,0
7,0,26,2,1440,34,189,8,3,2,1,30,814.96,733.464,131.496,0
7,0,25,1,1693,37,26,65,5,1,1,55,64.95,58.455,60,0
14,0,26,0,825,23,7,4,3,1,2,30,61.92,55.728,60,0
5,0,25,0,305,6,17,2,4,1,2,45,50.275,45.2475,60,0
13,0,24,1,1350,30,15,10,2,1,1,25,129.6,116.64,62.96,0
5,0,24,1,3350,59,7,20,3,1,1,30,164.36,147.924,66.436,0
5,0,17,1,1820,24,24,11,3,1,1,30,169.76,152.784,66.976,0
19,0,16,2,6518,139,81,39,2,2,1,25,664.065,597.6585,116.4065,0
15,0,14,1,9058,169,69,37,5,1,1,55,241.905,217.7145,74.1905,0
11,0,15,4,2978,43,27,16,3,1,1,30,228.84,205.956,72.884,0
5,0,8,2,4515,38,211,7,3,1,1,30,1026.12,923.508,152.612,0
6,1,8,2,1613,17,7,4,3,1,1,30,93.2,83.88,60,1
17,0,40,3,5275,87,33,34,3,1,1,30,346.48,311.832,84.648,0
9,0,41,0,1223,21,35,21,3,1,2,30,189.76,170.784,68.976,0
19,0,39,3,3358,76,387,41,3,1,1,30,1685.36,1516.824,218.536,0
19,0,40,3,5103,82,29,52,1,1,1,15,444.675,400.2075,94.4675,0
12,0,40,3,3298,74,30,50,2,1,1,25,286.74,258.066,78.674,0
20,0,40,4,4680,98,60,45,3,1,1,30,431.12,388.008,93.112,0
13,0,40,3,3265,55,313,35,4,1,1,45,865.5,778.95,136.55,0
22,1,39,5,10020,137,172,60,3,1,1,30,1094.28,984.852,159.428,0
16,0,40,3,14678,185,28,61,3,1,1,30,706.52,635.868,120.652,0
16,0,40,4,5420,99,30,42,3,1,1,30,340.76,306.684,84.076,0
15,0,40,3,6823,111,35,29,3,1,1,30,417.36,375.624,91.736,0
18,0,40,0,3143,70,36,34,3,1,2,30,272.52,245.268,77.252,0
34,1,40,6,16045,241,82,49,3,2,1,30,979.44,881.496,147.944,0
13,0,40,4,4000,43,511,25,4,1,1,45,1378.575,1240.7175,187.8575,0
18,0,39,3,16390,198,178,47,2,1,1,25,1547.46,1392.714,204.746,0
12,0,39,4,7405,102,214,43,3,1,1,30,1156.28,1040.652,165.628,0
9,0,39,0,1780,30,28,28,2,1,2,25,207.45,186.705,70.745,0
11,0,40,0,1615,30,41,25,3,1,2,30,229.8,206.82,72.98,0
9,1,39,0,905,16,28,17,2,1,2,25,167.445,150.7005,66.7445,1
12,0,39,3,8413,143,412,60,3,1,1,30,1990.24,1791.216,249.024,0
16,0,39,4,12370,170,39,64,4,1,1,45,411,369.9,91.1,0
17,0,39,4,7623,91,136,54,2,2,1,25,959.13,863.217,145.913,0
32,1,35,0,1860,63,44,34,3,1,2,30,252.92,227.628,75.292,1
30,0,38,1,11340,109,29,59,5,1,1,55,215.235,193.7115,71.5235,0
22,0,38,4,6723,114,54,41,3,1,1,30,489.48,440.532,98.948,0
10,0,36,3,3745,38,28,31,3,1,1,30,263.32,236.988,76.332,0
18,1,37,0,3895,57,37,33,3,1,2,30,306.08,275.472,80.608,1
18,0,38,0,3173,60,62,48,4,1,2,45,235.825,212.2425,73.5825,1
9,0,38,0,1038,18,28,19,3,1,2,30,154.24,138.816,65.424,1
10,0,38,3,2573,41,28,23,4,1,1,45,135.35,121.815,63.535,0
12,0,35,4,7690,113,42,39,5,1,1,55,180.045,162.0405,68.0045,0
9,0,38,0,1533,23,37,21,4,1,2,45,131.4,118.26,63.14,1
9,0,38,4,1243,20,32,19,5,1,1,55,66.945,60.2505,60,0
34,0,33,6,16980,254,28,97,2,2,1,25,901.53,811.377,140.153,0
15,0,36,6,7870,132,299,50,3,2,1,30,1516.08,1364.472,201.608,0
11,0,38,3,4623,98,30,45,3,1,1,30,308.84,277.956,80.884,0
12,1,37,0,2570,60,66,37,4,1,2,45,230.75,207.675,73.075,1
15,0,38,3,3685,69,203,40,2,1,1,25,1082.43,974.187,158.243,0
13,0,29,4,2220,52,221,28,3,2,1,30,974.88,877.392,147.488,0
13,0,28,3,2473,55,58,85,5,1,1,55,124.92,112.428,62.492,0
20,0,29,0,1605,41,38,24,3,1,2,30,217.84,196.056,71.784,0
9,0,28,0,1730,26,49,20,4,1,2,45,166.4,149.76,66.64,0
19,0,27,3,2130,48,47,30,2,1,1,25,309.51,278.559,80.951,0
11,0,27,3,4130,77,36,40,3,1,1,30,312.28,281.052,81.228,0
11,0,20,3,2600,42,56,31,3,1,1,30,329.68,296.712,82.968,0
25,0,19,4,7298,157,113,59,2,2,1,25,843.975,759.5775,134.3975,0
21,0,17,3,9838,187,101,57,5,1,1,55,301.875,271.6875,80.1875,0
17,0,18,6,3758,61,59,36,3,2,1,30,388.76,349.884,88.876,0
11,0,11,4,5295,56,243,27,3,2,1,30,1186.04,1067.436,168.604,0
12,1,11,4,2393,35,28,24,3,1,1,30,209.12,188.208,70.912,1
9,0,40,0,4075,67,7,4,3,1,1,30,193.68,174.312,69.368,0
5,0,41,0,305,6,7,2,3,1,2,30,40.44,36.396,60,0
11,0,39,0,2158,56,345,11,3,1,1,30,1468.56,1321.704,196.856,0
11,0,40,0,3903,62,7,22,1,1,1,15,256.575,230.9175,75.6575,0
5,0,40,0,2098,54,7,20,2,1,1,25,128.34,115.506,62.834,0
12,0,40,0,3480,78,18,15,3,1,1,30,214.32,192.888,71.432,0
5,0,40,0,2065,35,271,5,3,1,1,30,1168,1051.2,166.8,0
14,0,39,1,8820,117,130,30,3,1,1,30,877.48,789.732,137.748,0
8,0,40,0,13478,165,7,31,3,1,1,30,573.72,516.348,107.372,0
8,0,40,0,4220,79,7,12,3,1,1,30,199.96,179.964,69.996,0
7,0,40,1,5623,91,7,17,3,1,1,30,256.56,230.904,75.656,0
10,0,40,0,1943,50,7,4,3,1,2,30,107.72,96.948,60.772,0
26,0,40,2,14845,221,40,19,3,1,1,30,762.64,686.376,126.264,0
5,0,40,1,2800,23,469,9,3,1,1,30,1988.92,1790.028,248.892,0
10,0,39,0,15190,178,136,17,2,1,1,25,1303.56,1173.204,180.356,0
5,0,39,0,6205,82,172,13,3,1,1,30,939.48,845.532,143.948,0
5,0,39,0,580,10,7,2,2,1,2,25,58.05,52.245,60,0
5,0,40,0,415,10,7,2,3,1,2,30,45,40.5,60,0
5,0,39,0,305,6,7,2,2,1,2,25,45.495,40.9455,60,1
5,0,39,0,7213,123,370,30,3,1,1,30,1773.44,1596.096,227.344,0
8,0,39,0,11170,150,7,34,4,1,1,45,300.5,270.45,80.05,0
9,0,39,0,6423,71,94,24,2,1,1,25,715.23,643.707,121.523,0
24,0,35,0,660,43,7,4,3,1,2,30,56.12,50.508,60,1
22,0,38,7,10140,89,7,29,5,1,1,55,163.935,147.5415,66.3935,0
14,0,38,0,5523,94,12,11,2,1,1,25,306.765,276.0885,80.6765,1
5,0,36,1,2545,18,7,6,3,1,1,30,130.52,117.468,63.052,0
10,0,37,0,2695,37,7,3,3,1,2,30,137.28,123.552,63.728,1
10,0,38,0,1973,40,20,18,3,1,2,30,160.52,144.468,66.052,1
5,1,38,0,305,6,7,2,3,1,2,30,40.44,36.396,60,1
5,0,38,1,1373,21,7,2,4,1,1,45,52.35,47.115,60,0
5,0,35,0,6490,93,7,9,5,1,1,55,109.245,98.3205,60.9245,0
5,0,38,0,305,6,7,2,4,1,2,45,25.275,22.7475,60,1
5,0,38,0,305,6,7,2,5,1,1,55,15.165,13.6485,60,0
26,0,33,2,15780,234,7,67,2,1,1,25,752.13,676.917,125.213,0
7,0,36,2,6670,112,257,20,3,2,1,30,1299.28,1169.352,179.928,0
5,0,38,0,3423,78,7,15,3,1,1,30,168.04,151.236,66.804,0
5,0,37,0,1370,40,24,7,3,1,2,30,152.4,137.16,65.24,0
7,0,38,0,2485,49,161,10,2,1,1,25,838.53,754.677,133.853,0
5,0,29,1,1020,32,179,2,3,2,1,30,758.08,682.272,125.808,0
5,0,28,0,1273,35,16,55,4,1,1,45,72.7,65.43,60,0
12,0,29,0,405,21,7,2,3,1,2,30,45.04,40.536,60,0
5,0,28,0,305,6,7,2,4,1,2,45,25.275,22.7475,60,0
11,0,27,1,930,28,7,2,2,1,1,25,74.61,67.149,60,0
5,0,27,0,2930,57,7,10,3,1,1,30,147.48,132.732,64.748,0
5,0,20,1,1400,22,14,2,2,1,1,25,126.99,114.291,62.699,0
17,0,19,0,6098,137,71,29,2,2,1,25,600.075,540.0675,110.0075,0
13,0,17,0,8638,167,59,27,5,1,1,55,220.575,198.5175,72.0575,0
9,0,18,2,2558,41,17,6,3,1,1,30,171.96,154.764,67.196,0
5,0,11,1,4095,36,201,25,3,1,1,30,969.24,872.316,146.924,0
5,1,11,1,1193,15,7,2,3,1,1,30,76.32,68.688,60,1
13,0,41,2,4790,83,44,23,3,1,1,30,370.92,333.828,87.092,0
5,0,42,0,738,17,46,10,3,1,2,30,214.2,192.78,71.42,0
15,0,40,2,2873,72,398,30,3,1,1,30,1709.8,1538.82,220.98,0
15,0,41,2,4618,78,40,41,1,1,1,15,478.28,430.452,97.828,0
8,0,41,2,2813,70,41,39,2,1,1,25,314.235,282.8115,81.4235,0
16,0,41,3,4195,94,71,34,3,1,1,30,455.56,410.004,95.556,0
9,0,41,2,2780,51,324,24,4,1,1,45,880.775,792.6975,138.0775,0
18,0,40,4,9535,133,183,49,3,1,1,30,1118.72,1006.848,161.872,0
12,0,41,2,14193,181,39,50,3,1,1,30,730.96,657.864,123.096,0
12,0,41,3,4935,95,41,31,4,1,1,45,228.25,205.425,72.825,0
11,0,41,2,6338,107,46,18,3,1,1,30,441.8,397.62,94.18,0
14,1,41,0,2658,66,47,23,4,1,2,45,185.6,167.04,68.56,0
30,0,41,5,15560,237,93,38,3,1,1,30,1003.88,903.492,150.388,0
9,0,41,3,3515,39,522,14,4,1,1,45,1393.85,1254.465,189.385,0
14,0,40,2,15905,194,189,36,3,1,1,30,1399.96,1259.964,189.996,0
8,0,40,3,6920,98,225,32,4,1,1,45,737.95,664.155,123.795,0
5,0,40,0,1295,26,39,17,3,1,2,30,208.84,187.956,70.884,0
7,0,41,0,1130,26,52,14,3,1,2,30,254.24,228.816,75.424,0
5,0,40,0,420,12,39,6,3,1,2,30,173.28,155.952,67.328,1
8,0,40,2,7928,139,423,49,3,1,1,30,2014.68,1813.212,251.468,0
12,0,40,3,11885,166,50,53,4,1,1,45,426.275,383.6475,92.6275,0
13,0,40,3,7138,87,147,43,3,1,1,30,877,789.3,137.7,0
28,1,36,0,1375,59,55,23,3,1,2,30,277.36,249.624,77.736,1
26,0,39,10,10855,105,40,48,5,2,1,55,224.4,201.96,72.44,0
18,0,39,3,6238,110,65,30,3,1,1,30,513.92,462.528,101.392,0
6,0,37,2,3260,34,39,20,4,1,1,45,179.85,161.865,67.985,0
14,0,38,0,3410,53,48,22,3,1,2,30,330.52,297.468,83.052,1
14,1,39,0,2688,56,73,37,4,1,2,45,251.1,225.99,75.11,1
5,0,39,0,553,14,39,8,3,1,2,30,178.68,160.812,67.868,1
6,0,39,2,2088,37,39,12,4,1,1,45,150.625,135.5625,65.0625,0
8,0,36,3,7205,109,53,28,5,1,1,55,189.21,170.289,68.921,0
5,0,39,0,1048,19,48,10,4,1,2,45,146.675,132.0075,64.6675,1
5,0,39,3,758,16,43,8,5,1,1,55,76.11,68.499,60,0
30,0,34,5,16495,250,39,86,2,2,1,25,929.025,836.1225,142.9025,0
11,0,37,5,7385,128,310,39,3,2,1,30,1540.52,1386.468,204.052,0
7,0,39,2,4138,94,41,34,3,1,1,30,333.28,299.952,83.328,0
8,0,38,0,2085,56,77,26,4,1,2,45,246.025,221.4225,74.6025,0
11,0,39,2,3200,65,214,29,3,1,1,30,986.6,887.94,148.66,0
9,0,30,3,1735,48,232,17,3,2,1,30,999.32,899.388,149.932,0
9,0,29,2,1988,51,69,74,5,1,1,55,134.085,120.6765,63.4085,0
16,0,30,0,1120,37,49,13,3,1,2,30,242.28,218.052,74.228,0
5,0,29,0,1245,22,60,9,4,1,2,45,181.675,163.5075,68.1675,0
15,0,28,2,1645,44,58,19,2,1,1,25,337.005,303.3045,83.7005,0
7,0,28,2,3645,73,47,29,4,1,1,45,210.45,189.405,71.045,0
7,0,21,2,2115,38,67,20,3,1,1,30,354.12,318.708,85.412,0
21,0,20,3,6813,153,124,48,2,2,1,25,871.47,784.323,137.147,0
17,0,18,2,9353,183,112,46,5,1,1,55,311.04,279.936,81.104,0
13,0,19,5,3273,57,70,25,4,1,1,45,258.25,232.425,75.825,0
7,0,12,3,4810,52,254,16,3,1,1,30,1210.48,1089.432,171.048,0
8,1,12,3,1908,31,39,13,3,1,1,30,233.56,210.204,73.356,1
13,0,39,0,4560,71,7,15,2,1,1,25,239.895,215.9055,73.9895,0
5,0,40,0,305,6,7,2,2,1,2,25,45.495,40.9455,60,0
15,0,38,0,2643,60,334,22,2,1,1,25,1624.635,1462.1715,212.4635,0
15,0,39,0,4388,66,7,33,1,1,1,15,283.47,255.123,78.347,0
8,0,39,0,2583,58,7,31,1,1,1,15,183.755,165.3795,68.3755,0
16,0,39,1,3965,82,7,26,3,1,1,30,189.88,170.892,68.988,0
9,0,39,0,2550,39,260,16,3,1,1,30,1143.56,1029.204,164.356,0
18,0,38,2,9305,121,119,41,3,1,1,30,853.04,767.736,135.304,0
12,0,39,0,13963,169,7,42,3,1,1,30,593.28,533.952,109.328,0
12,0,39,1,4705,83,7,23,3,1,1,30,219.52,197.568,71.952,0
11,0,39,0,6108,95,7,10,2,1,1,25,310.635,279.5715,81.0635,0
14,1,39,0,2428,54,7,15,3,1,2,30,127.28,114.552,62.728,0
30,0,39,3,15330,225,29,30,3,1,1,30,738.2,664.38,123.82,0
9,0,39,1,3285,27,458,6,3,1,1,30,1964.48,1768.032,246.448,0
14,0,38,0,15675,182,125,28,2,1,1,25,1276.065,1148.4585,177.6065,0
8,0,38,1,6690,86,161,24,3,1,1,30,915.04,823.536,141.504,0
5,0,38,0,1065,14,7,9,2,1,2,25,80.055,72.0495,60,0
7,0,39,0,900,14,7,6,2,1,2,25,72.63,65.367,60,0
5,0,38,0,305,6,7,2,2,1,2,25,45.495,40.9455,60,1
8,0,38,0,7698,127,359,41,2,1,1,25,1967.625,1770.8625,246.7625,0
12,0,38,1,11655,154,7,45,3,1,1,30,500.36,450.324,100.036,0
13,0,38,1,6908,75,83,35,2,1,1,25,687.735,618.9615,118.7735,0
28,1,34,0,1145,47,7,15,2,1,2,25,85.14,76.626,60,1
26,0,37,8,10625,93,7,40,4,1,1,45,285.45,256.905,78.545,0
18,0,37,1,6008,98,7,22,2,1,1,25,306.27,275.643,80.627,1
6,0,35,0,3030,22,7,12,3,1,1,30,150.08,135.072,65.008,0
14,0,36,0,3180,41,7,14,3,1,2,30,156.84,141.156,65.684,1
14,0,37,0,2458,44,9,29,3,1,2,30,136.08,122.472,63.608,1
5,1,37,0,305,6,7,2,3,1,2,30,40.44,36.396,60,1
6,0,37,0,1858,25,7,4,3,1,1,30,103.32,92.988,60.332,0
8,0,34,1,6975,97,7,20,4,1,1,45,194.3,174.87,69.43,0
5,0,37,0,818,7,7,2,4,1,2,45,38.125,34.3125,60,1
5,0,37,1,305,6,7,2,5,1,1,55,15.165,13.6485,60,0
30,0,32,3,16265,238,7,78,2,1,1,25,774.135,696.7215,127.4135,0
11,0,35,3,7155,116,246,31,2,2,1,25,1434.195,1290.7755,193.4195,0
7,0,37,0,3908,82,7,26,2,1,1,25,211.05,189.945,71.105,0
8,0,36,0,1855,44,13,18,3,1,2,30,127.96,115.164,62.796,0
11,0,37,0,2970,53,150,21,2,1,1,25,811.035,729.9315,131.1035,0
9,0,28,1,1505,36,168,9,2,2,1,25,825.345,742.8105,132.5345,0
9,0,27,0,1758,39,7,66,4,1,1,45,62.425,56.1825,60,0
16,0,28,0,890,25,7,5,2,1,2,25,72.675,65.4075,60,0
5,0,27,0,1015,10,7,2,4,1,2,45,43.125,38.8125,60,0
15,0,26,0,1415,32,7,11,2,1,1,25,96.615,86.9535,60,0
7,0,26,0,3415,61,7,21,3,1,1,30,167.04,150.336,66.704,0
7,0,19,0,1885,26,7,12,2,1,1,25,117.495,105.7455,61.7495,0
21,0,18,1,6583,141,60,40,1,2,1,15,699.82,629.838,119.982,0
17,0,16,0,9123,171,48,38,4,1,1,45,352.35,317.115,85.235,0
13,0,17,3,3043,45,7,17,3,1,1,30,151.52,136.368,65.152,0
7,0,10,1,4580,40,190,8,3,1,1,30,944.8,850.32,144.48,0
8,0,10,1,1678,19,7,5,3,1,1,30,95.88,86.292,60,1
15,0,40,1,4865,78,21,22,3,1,1,30,281.72,253.548,78.172,0
7,0,41,0,813,12,23,9,3,1,2,30,125,112.5,62.5,0
17,0,39,1,2948,67,375,29,3,1,1,30,1620.6,1458.54,212.06,0
17,0,40,1,4693,73,17,40,1,1,1,15,355.63,320.067,85.563,0
10,0,40,1,2888,65,18,38,2,1,1,25,213.885,192.4965,71.3885,0
18,0,40,2,4270,89,48,33,3,1,1,30,366.36,329.724,86.636,0
11,0,40,1,2855,46,301,23,3,1,1,30,1320.04,1188.036,182.004,0
20,0,39,3,9610,128,160,48,3,1,1,30,1029.52,926.568,152.952,0
14,0,40,1,14268,176,16,49,3,1,1,30,641.76,577.584,114.176,0
14,0,40,2,5010,90,18,30,3,1,1,30,276,248.4,77.6,0
13,0,40,1,6413,102,23,17,3,1,1,30,352.6,317.34,85.26,0
16,0,40,0,2733,61,24,22,3,1,2,30,207.76,186.984,70.776,0
32,1,40,4,15635,232,70,37,3,1,1,30,914.68,823.212,141.468,0
11,0,40,2,3590,34,499,13,3,1,1,30,2140.96,1926.864,264.096,0
16,0,39,1,15980,189,166,35,2,1,1,25,1474.605,1327.1445,197.4605,0
10,0,39,2,6995,93,202,31,3,1,1,30,1091.52,982.368,159.152,0
7,0,39,0,1370,21,16,16,2,1,2,25,134.595,121.1355,63.4595,0
9,0,40,0,1205,21,29,13,3,1,2,30,165.04,148.536,66.504,0
7,0,39,0,495,7,16,5,2,1,2,25,94.59,85.131,60,1
10,0,39,1,8003,134,400,48,3,1,1,30,1925.48,1732.932,242.548,0
14,0,39,2,11960,161,27,52,4,1,1,45,370.525,333.4725,87.0525,0
15,0,39,2,7213,82,124,42,2,1,1,25,886.275,797.6475,138.6275,0
30,1,35,0,1450,54,32,22,3,1,2,30,188.16,169.344,68.816,1
28,0,38,9,10930,100,17,47,5,1,1,55,190.95,171.855,69.095,0
20,0,38,2,6313,105,42,29,2,1,1,25,477.81,430.029,97.781,0
8,0,36,1,3335,29,16,19,3,1,1,30,198.56,178.704,69.856,0
16,1,37,0,3485,48,25,21,3,1,2,30,241.32,217.188,74.132,1
16,1,38,0,2763,51,50,36,4,1,2,45,195.35,175.815,69.535,1
7,0,38,0,628,9,16,7,3,1,2,30,89.48,80.532,60,1
8,0,38,1,2163,32,16,11,4,1,1,45,94.875,85.3875,60,0
10,0,35,2,7280,104,30,27,5,1,1,55,155.76,140.184,65.576,0
7,0,38,0,1123,14,25,9,4,1,2,45,90.925,81.8325,60,1
7,0,38,2,833,11,20,7,5,1,1,55,42.66,38.394,60,0
32,0,33,4,16570,245,16,85,2,2,1,25,828.675,745.8075,132.8675,0
13,0,36,4,7460,123,287,38,3,2,1,30,1451.32,1306.188,195.132,0
9,0,38,1,4213,89,18,33,3,1,1,30,244.08,219.672,74.408,0
10,0,37,0,2160,51,54,25,3,1,2,30,304.44,273.996,80.444,0
13,0,38,1,3275,60,191,28,2,1,1,25,1009.575,908.6175,150.9575,0
11,0,29,2,1810,43,209,16,3,2,1,30,910.12,819.108,141.012,0
11,0,28,1,2063,46,46,73,5,1,1,55,100.635,90.5715,60.0635,0
18,0,29,0,1195,32,26,12,3,1,2,30,153.08,137.772,65.308,0
7,0,28,0,1320,17,37,8,4,1,2,45,125.925,113.3325,62.5925,0
17,0,27,1,1720,39,35,18,2,1,1,25,236.655,212.9895,73.6655,0
9,0,27,1,3720,68,24,28,3,1,1,30,247.52,222.768,74.752,0
9,0,20,1,2190,33,44,19,3,1,1,30,264.92,238.428,76.492,0
23,0,19,2,6887,148,101,47,2,2,1,25,771.075,693.9675,127.1075,0
19,0,17,1,9427,178,89,45,5,1,1,55,277.575,249.8175,77.7575,0
15,0,18,4,3347,52,47,24,3,1,1,30,323.96,291.564,82.396,0
9,0,11,2,4885,47,231,15,3,1,1,30,1121.28,1009.152,162.128,0
10,1,11,2,1982,26,16,12,3,1,1,30,144.32,129.888,64.432,1
11,0,40,1,4485,76,3,16,3,1,1,30,194.44,174.996,69.444,0
3,0,41,0,433,10,5,3,3,1,2,30,37.72,33.948,60,0
13,0,39,1,2568,65,357,23,3,1,1,30,1533.32,1379.988,203.332,0
13,0,40,1,4313,71,0,34,1,1,1,15,241.12,217.008,74.112,0
6,0,40,1,2508,63,0,32,2,1,1,25,115.695,104.1255,61.5695,0
14,0,40,2,3890,87,30,27,3,1,1,30,279.08,251.172,77.908,0
7,0,40,1,2475,44,283,17,3,1,1,30,1232.76,1109.484,173.276,0
16,0,39,3,9230,126,142,42,3,1,1,30,942.24,848.016,144.224,0
10,0,40,1,13888,174,0,43,3,1,1,30,562.48,506.232,106.248,0
10,0,40,2,4630,88,0,24,3,1,1,30,188.72,169.848,68.872,0
9,0,40,1,6033,100,5,11,3,1,1,30,265.32,238.788,76.532,0
12,1,40,0,2353,59,6,16,3,1,2,30,120.48,108.432,62.048,0
28,0,40,4,15255,230,52,31,3,1,1,30,827.4,744.66,132.74,0
7,0,40,2,3210,32,481,7,3,1,1,30,2053.68,1848.312,255.368,0
12,0,39,1,15600,187,148,29,2,1,1,25,1376.415,1238.7735,187.6415,0
6,0,39,2,6615,91,184,25,3,1,1,30,1004.24,903.816,150.424,0
3,0,39,0,990,19,0,10,2,1,2,25,45.405,40.8645,60,0
5,0,40,0,825,19,11,7,3,1,2,30,77.76,69.984,60,0
0,0,39,0,0,0,0,0,2,1,2,25,0,0,60,1
6,0,39,1,7623,132,382,42,3,1,1,30,1838.2,1654.38,233.82,0
10,0,39,2,11580,159,9,46,4,1,1,45,315.975,284.3775,81.5975,0
11,0,39,2,6833,80,106,36,2,1,1,25,788.085,709.2765,128.8085,0
26,1,35,0,1070,52,14,16,3,1,2,30,100.88,90.792,60.088,1
24,0,38,9,10550,98,0,41,5,1,1,55,159.72,143.748,65.972,0
16,0,38,2,5933,103,24,23,2,1,1,25,379.62,341.658,87.962,0
4,0,36,1,2955,27,0,13,3,1,1,30,119.28,107.352,61.928,0
12,0,37,0,3105,46,7,15,3,1,2,30,154.04,138.636,65.404,1
12,0,38,0,2383,49,32,30,4,1,2,45,140.8,126.72,64.08,1
3,0,38,0,248,7,0,1,3,1,2,30,10.2,9.18,60,1
4,0,38,1,1783,30,0,5,4,1,1,45,45.325,40.7925,60,0
6,0,35,2,6900,102,12,21,5,1,1,55,123.03,110.727,62.303,0
3,0,38,0,743,12,7,3,4,1,2,45,36.375,32.7375,60,1
3,0,38,2,453,9,2,1,5,1,1,55,9.93,8.937,60,0
28,0,33,4,16190,243,0,79,2,2,1,25,739.485,665.5365,123.9485,0
9,0,36,4,7080,121,269,32,3,2,1,30,1364.04,1227.636,186.404,0
5,0,38,1,3833,87,0,27,3,1,1,30,156.8,141.12,65.68,0
6,0,37,0,1780,49,36,19,3,1,2,30,217.16,195.444,71.716,0
9,0,38,1,2895,58,173,22,2,1,1,25,911.385,820.2465,141.1385,0
7,0,29,2,1430,41,191,10,3,2,1,30,822.84,740.556,132.284,0
7,0,28,1,1683,44,28,67,5,1,1,55,67.905,61.1145,60,0
14,0,29,0,815,30,8,6,3,1,2,30,65.8,59.22,60,0
3,0,28,0,940,15,19,2,4,1,2,45,71.375,64.2375,60,0
13,0,27,1,1340,37,17,12,2,1,1,25,138.465,124.6185,63.8465,0
5,0,27,1,3340,66,6,22,3,1,1,30,160.24,144.216,66.024,0
5,0,20,1,1810,31,26,13,3,1,1,30,177.64,159.876,67.764,0
19,0,19,2,6507,146,83,41,2,2,1,25,672.885,605.5965,117.2885,0
15,0,17,1,9047,176,71,39,5,1,1,55,244.845,220.3605,74.4845,0
11,0,18,4,2967,50,29,18,3,1,1,30,236.68,213.012,73.668,0
5,0,11,2,4505,45,213,9,3,1,1,30,1034,930.6,153.4,0
6,1,11,2,1602,24,0,6,3,1,1,30,65.04,58.536,60,1
11,0,35,0,4675,71,4,18,2,1,1,25,231.57,208.413,73.157,0
3,0,36,0,623,5,6,5,2,1,2,25,55.26,49.734,60,0
13,0,34,0,2758,60,358,25,2,1,1,25,1737.81,1564.029,223.781,0
13,0,35,0,4503,66,0,36,1,1,1,15,251.295,226.1655,75.1295,0
6,0,35,0,2698,58,1,34,1,1,1,15,157.08,141.372,65.708,0
